0.54241,0.2985,0.33946,0.25524,0.22818,0.20902,0.31731,0.23688,0.21302,0.29833,0.22468,0.14833,0.19503,0.34027,0.17981,0.17036,0.16858,0.15337,0.20313,0.14898,0.18225,0.16305,0.13127,0.13005,0.13422,0.15138,0.12377,0.11819,0.14019,0.13081,0.2339,0.11038,0.12412,0.15675,0.1155,0.11064,0.10575,0.11054,0.13208,0.10549,0.11278,0.10219,0.10669,0.10589,0.11064,0.12226,0.096531,0.10099,0.12214,0.092174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35528,0.31463,0.3437,0.30137,0.39671,0.28407,0.3227,0.18457,0.23206,0.24395,0.20153,0.17424,0.17727,0.16459,0.19355,0.14175,0.14781,0.15867,0.16198,0.16205,0.14644,0.13575,0.14495,0.19294,0.12961,0.12562,0.13964,0.12445,0.12321,0.13244,0.12487,0.2061,0.11971,0.1248,0.10618,0.10677,0.13828,0.10089,0.11102,0.10718,0.099163,0.10365,0.1047,0.13685,0.11106,0.10187,0.10764,0.10004,0.1034,0.10731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32826,0.42186,0.35224,0.36543,0.21446,0.38187,0.21605,0.20227,0.1927,0.18219,0.16889,0.3583,0.19933,0.20701,0.20607,0.17423,0.22983,0.13504,0.23813,0.15327,0.13708,0.13837,0.17411,0.12349,0.13448,0.14441,0.13513,0.14613,0.13261,0.13657,0.13201,0.12538,0.12054,0.16666,0.1663,0.12234,0.15029,0.1231,0.12076,0.10997,0.12155,0.11488,0.11985,0.12495,0.10348,0.093052,0.10346,0.10839,0.088354,0.096176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45393,0.52358,0.30901,0.30701,0.29359,0.24861,0.22686,0.29323,0.332,0.19885,0.16975,0.19148,0.19166,0.19052,0.17894,0.23006,0.16257,0.14934,0.17976,0.18784,0.1785,0.15342,0.13413,0.13846,0.12712,0.15088,0.12407,0.12545,0.28158,0.1144,0.13793,0.17472,0.11111,0.13,0.13318,0.11277,0.10967,0.12215,0.11626,0.17095,0.099848,0.10068,0.10068,0.10232,0.099631,0.11734,0.11854,0.14709,0.095999,0.10135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3178,0.33406,0.44962,0.29678,0.24798,0.23915,0.23674,0.19479,0.18029,0.1744,0.29673,0.18267,0.17158,0.17265,0.28984,0.15903,0.20877,0.18121,0.14669,0.13062,0.15777,0.15058,0.13221,0.1396,0.13541,0.16253,0.1438,0.12693,0.11769,0.13935,0.112,0.12024,0.12027,0.11467,0.11135,0.12284,0.10929,0.11277,0.11752,0.1052,0.11296,0.13614,0.10742,0.096842,0.091634,0.092181,0.12737,0.092242,0.098165,0.098691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.50951,0.28223,0.2606,0.45148,0.37912,0.39825,0.2401,0.41241,0.20472,0.22849,0.19131,0.29379,0.16907,0.18646,0.16843,0.19229,0.27266,0.15582,0.1686,0.19137,0.17322,0.15859,0.13996,0.17443,0.12632,0.12323,0.12246,0.13228,0.11534,0.12065,0.1283,0.12615,0.1295,0.15297,0.11086,0.11788,0.1437,0.11549,0.12041,0.11982,0.11043,0.11197,0.10323,0.11316,0.103,0.10255,0.13389,0.10671,0.095515,0.12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42687,0.42989,0.2977,0.47114,0.30092,0.32436,0.19759,0.26065,0.19223,0.22395,0.21228,0.16781,0.16056,0.16009,0.15943,0.17306,0.21696,0.16979,0.13739,0.17593,0.15966,0.14962,0.13962,0.13067,0.13619,0.14253,0.13881,0.12236,0.14066,0.14245,0.1239,0.11038,0.11464,0.12778,0.1093,0.11883,0.15335,0.13154,0.11392,0.10046,0.10703,0.10187,0.12136,0.10499,0.10291,0.11468,0.095664,0.098478,0.10007,0.095203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.32673,0.27774,0.2845,0.31646,0.26004,0.17803,0.28952,0.22648,0.19909,0.23233,0.18731,0.22217,0.24076,0.2272,0.14872,0.13699,0.17269,0.16617,0.27798,0.16548,0.15061,0.19802,0.16033,0.15846,0.14618,0.16838,0.1218,0.12568,0.11742,0.12297,0.11504,0.13385,0.11933,0.12613,0.11054,0.11639,0.12387,0.11846,0.10757,0.10625,0.10378,0.10549,0.11274,0.10193,0.096736,0.11892,0.11878,0.10243,0.089367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73001,0.51903,0.30206,0.42786,0.21907,0.44014,0.19281,0.24432,0.21602,0.17464,0.18557,0.26987,0.18764,0.1605,0.18836,0.17444,0.15467,0.1612,0.14261,0.16127,0.16432,0.12536,0.13523,0.14251,0.14951,0.12626,0.11967,0.12394,0.14126,0.11488,0.12312,0.1298,0.10794,0.12064,0.11295,0.12828,0.10543,0.14863,0.11656,0.10744,0.10394,0.10436,0.099325,0.098405,0.094859,0.11536,0.092981,0.10028,0.10491,0.092703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27926,0.30298,0.30826,0.24337,0.23183,0.20892,0.24708,0.19334,0.21514,0.35651,0.18766,0.18836,0.21645,0.18584,0.14708,0.19566,0.15156,0.25598,0.16165,0.16367,0.13807,0.16375,0.13841,0.12699,0.1297,0.13901,0.1285,0.11933,0.1163,0.12926,0.24811,0.12935,0.10595,0.13008,0.12326,0.11786,0.11139,0.13066,0.10052,0.1042,0.10727,0.1338,0.10458,0.12004,0.099182,0.10996,0.10244,0.090297,0.10165,0.09578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27777,0.31547,0.38972,0.29357,0.20437,0.21991,0.4031,0.26064,0.36786,0.15956,0.24106,0.16432,0.14876,0.19172,0.15949,0.18907,0.16416,0.1837,0.18261,0.14667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54267,0.37152,0.36165,0.2373,0.23495,0.22218,0.26127,0.17627,0.21112,0.1784,0.21007,0.27273,0.36535,0.28599,0.1603,0.18565,0.158,0.17309,0.14189,0.15402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35315,0.47201,0.33482,0.27162,0.18934,0.28487,0.21699,0.25971,0.30021,0.20623,0.18713,0.18723,0.22601,0.17755,0.20431,0.29395,0.17762,0.14786,0.17699,0.16036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.57879,0.26656,0.34398,0.24753,0.34847,0.35473,0.22815,0.25828,0.17471,0.28406,0.17379,0.21591,0.16595,0.14584,0.15308,0.14765,0.17549,0.15525,0.19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4609,0.29608,0.27016,0.45169,0.24362,0.22842,0.17881,0.38863,0.19129,0.29716,0.27452,0.21003,0.18084,0.1785,0.16758,0.14906,0.17148,0.17222,0.17117,0.16415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.34893,0.26583,0.2314,0.31584,0.26026,0.35513,0.19299,0.24501,0.27714,0.19019,0.17725,0.22486,0.18783,0.19055,0.17945,0.14968,0.15316,0.16592,0.14984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42687,0.46349,0.28805,0.21659,0.3173,0.18889,0.20208,0.21433,0.17275,0.17736,0.35361,0.20892,0.19227,0.19439,0.2188,0.14798,0.20018,0.15176,0.25806,0.17078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2013,0.29251,0.29659,0.28942,0.22457,0.2794,0.22148,0.19752,0.17387,0.18359,0.28872,0.22401,0.15169,0.22473,0.16683,0.1761,0.18171,0.33064,0.14613,0.16515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26783,0.54502,0.44168,0.4483,0.24828,0.30926,0.24632,0.27787,0.18952,0.18989,0.22726,0.23222,0.19024,0.20173,0.17742,0.18735,0.34114,0.14728,0.14616,0.13229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49072,0.34166,0.43386,0.34978,0.37089,0.25362,0.18326,0.21905,0.21727,0.2184,0.20565,0.16913,0.20723,0.17904,0.35243,0.15403,0.14332,0.20983,0.14184,0.14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54241,0.29152,0.3812,0.40221,0.3492,0.26899,0.24532,0.19396,0.16697,0.21054,0.20145,0.17678,0.19594,0.17225,0.15327,0.16968,0.14889,0.17643,0.14661,0.22351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56244,0.42143,0.26666,0.2512,0.25559,0.2861,0.19821,0.18909,0.30075,0.20875,0.2444,0.19144,0.1669,0.18123,0.24448,0.14808,0.14565,0.22871,0.31286,0.17215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
